resident_id,exposure_time
90388197504292062,0.0
91069194801181001,0.0
92976196409045969,0.0
92985195811205630,0.0
93123196603118178,0.0
94614199110053095,0.0
96137200412176849,0.0
96266197510046646,0.0
97331194104282137,0.0
97673196701098507,0.0
98555200904087537,0.0
98817196209169029,0.0
99114195612175918,0.0
99900194906186340,0.0
10136194410095879,0.0
10568197806241336,0.0
10626198110263659,0.0
10783199101011014,0.0
11545201604022862,0.0
12061196402107650,0.0
12130199609236528,0.0
12795197304205362,0.0
13127197909155055,0.0
13477201206196927,0.0
14372198410036362,0.0
14960197406087877,0.0
15054200802284129,0.0
15084201805293783,0.0
15561193206087278,0.0
15700196906263739,0.0
15874197808224132,0.0
16328201702249187,0.0
16627201807199760,0.0
16704199103109379,0.0
17619201610131443,0.0
17838201505078629,0.0
18073194603232782,0.0
18207201803137457,0.0
18916194210043267,0.0
19122197004288990,0.0
19124199803114860,0.0
19170195709249957,0.0
19193194004289519,0.0
19260199509127384,0.0
20335193506107940,0.0
20509194811226533,0.0
20709197601269108,0.0
21098195610289840,0.0
21763194011111596,0.0
23491198908135020,0.0
23523200903076246,0.0
25004196809178199,0.0
25470195807272822,0.0
25604200805213138,0.0
25859200907216633,0.0
26327193208198549,0.0
26969201704271203,0.0
27278197301224080,0.0
28303195502056022,0.0
28436201807046580,0.0
28568201704153677,0.0
29188195607123073,0.0
29646198912011925,0.0
29823197910254575,0.0
30276199407026168,0.0
30488197909156054,0.0
31085195902017748,0.0
31334196706192745,0.0
31888197101153136,0.0
32376194608296050,0.0
32498193801276321,0.0
32515194504309339,0.0
32603197703241348,0.0
32823195107059512,0.0
33359193706144584,0.0
33431194704168739,0.0
33482200005304101,0.0
34296196803057069,0.0
34549193310088015,0.0
34774199306252489,0.0
35227198701316033,0.0
35376195209203419,0.0
35619200406163186,0.0
36021196601278808,0.0
36659197212096511,0.0
36866199805224906,0.0
37615198612241606,0.0
38032195103256317,0.0
38156197212096617,0.0
38809196506029646,0.0
38830197601051384,0.0
39124201210273497,0.0
39972197508022414,0.0
40034195501263459,0.0
40096199701171325,0.0
40402193608317615,0.0
40410195411297704,0.0
40434200006133817,0.0
40467199710022034,0.0
40695193111034317,0.0
41535196205308717,0.0
41551194401228084,0.0
41552197501176162,0.0
41650200201301478,0.0
42118195103211898,0.0
42398196406062396,0.0
43079196310119196,0.0
43291197506234919,0.0
43427197404281673,0.0
43439201303144920,0.0
44061194507157926,0.0
44211200304173297,0.0
45135199904226448,0.0
45829198103211184,0.0
46660193304152245,0.0
46757197908301999,0.0
47087196904191320,0.0
47337200209056974,0.0
48015197304185468,0.0
48246196005154433,0.0
49294199805072508,0.0
50296197408285027,0.0
51167200801204435,0.0
51905195809247437,0.0
52257200609165150,0.0
52429193004245933,0.0
52526196205248607,0.0
52551200912258326,0.0
52874193408284524,0.0
53313194502288416,0.0
53619199603256160,0.0
54117197407239412,0.0
54333201411211970,0.0
54934197108135360,0.0
55235193411232730,0.0
56449194302054088,0.0
56453201803189344,0.0
56524200308045843,0.0
56593201906083015,0.0
56986197312086192,0.0
56997197104119369,0.0
57215196202257378,0.0
57750197403125350,0.0
58019199202164886,0.0
58051201007178193,0.0
58094196107153617,0.0
58791195503023678,0.0
58934197010013680,0.0
59708199404291409,0.0
59793195211051929,0.0
59831194002176260,0.0
60317197011267620,0.0
61281198607174002,0.0
61550201805227690,0.0
61825201604116865,0.0
61915196402083950,0.0
62528198711015897,0.0
63133198612079091,0.0
63134201502199123,0.0
63620193003156704,0.0
63635198109258795,0.0
63813194911175052,0.0
64004196612169470,0.0
64249201907174620,0.0
64357198109107543,0.0
64539202005082478,0.0
64583193511045376,0.0
64861199102176825,0.0
65406193505221951,0.0
65857195205293929,0.0
66157197405297399,0.0
66598195903112640,0.0
66692198501132630,0.0
66768197811131997,0.0
67559198706155663,0.0
67764201111106188,0.0
68068200006083386,0.0
69207196001105744,0.0
69477195102013834,0.0
69843201702199128,0.0
69911200012042241,0.0
70034199910019519,0.0
70303194906277393,0.0
71275201810268288,0.0
71642198905265579,0.0
71671198611239425,0.0
71740200908104897,0.0
72450194302176251,0.0
72782200209124455,0.0
72944201003185010,0.0
73225194712028798,0.0
73719195802195000,0.0
74240193209116920,0.0
74420196306127890,0.0
74687195506197576,0.0
75123199705144664,0.0
75160195609143728,0.0
75207195606089508,0.0
76141195601193547,0.0
76482195210232098,0.0
77132200902056638,0.0
77176198103075303,0.0
77370194604088952,0.0
78022193401244247,0.0
78024200709245070,0.0
78796196006102530,0.0
79043195512111028,0.0
79127197508187478,0.0
79128195708161678,0.0
79938199807211550,0.0
80136197803288061,0.0
80341201205098998,0.0
81892196805051635,0.0
82392193304194862,0.0
82405201203137020,0.0
83073199502175663,0.0
83182194506298991,0.0
83253195904103517,0.0
83298197709177936,0.0
83377199601136803,0.0
83642199506302049,0.0
83714200208041962,0.0
84550200404172702,0.0
85027200703294298,0.0
85694197304203675,0.0
86308197005179604,0.0
86313201305318954,0.0
86415199804056490,0.0
86903201401221622,0.0
86971201311073608,0.0
87297196508242006,0.0
87477201503121282,0.0
88455197312094946,0.0
88910198306034897,0.0
89539194609033271,0.0
89909193910297515,0.0
90316199208212820,0.0
91022196404143917,0.0
91127197312268702,0.0
91477199410296723,0.0
91558196309206301,0.0
91570194904121751,0.0
91944195305066865,0.0
92025194709148137,0.0
92424201309054277,0.0
92578197012215452,0.0
93356195103137076,0.0
93761195805204554,0.0
93951196810183228,0.0
94616201007157597,0.0
95278201707045242,0.0
95285194705232546,0.0
95386201207141234,0.0
95763199104287263,0.0
95886193601163861,0.0
96236195303093234,0.0
97159200205301325,0.0
97160197212246147,0.0
97511199010041529,0.0
98129194509125903,0.0
98184196009214461,0.0
98455193804162926,0.0
98633194810142384,0.0
98847201712224854,0.0
99151198502286845,0.0
99344197204249649,0.0
99474201408034776,0.0
10644194810121370,0.0
10701199607036676,0.0
11038200208307007,0.0
11713200505222329,0.0
12518196008112452,0.0
12564194509056165,0.0
12636193309063831,0.0
13013199002053852,0.0
13386198505067531,0.0
13395194802243091,0.0
13422195506183727,0.0
13637195210285583,0.0
14237193812106259,0.0
14686193804051983,0.0
15857198304145395,0.0
15988199507099861,0.0
16115195612283415,0.0
16250200605155810,0.0
17288196412216439,0.0
17625195910067706,0.0
17869194510074530,0.0
18326201008011679,0.0
18839193611267318,0.0
21358201111168782,0.0
21386197609289299,0.0
21417198703155593,0.0
22319197310109340,0.0
22750197003306360,0.0
23261193306204653,0.0
23515198607125072,0.0
23975196905101659,0.0
24511201409104691,0.0
25251193107133628,0.0
25267196303299475,0.0
25953194103232590,0.0
26681193404203472,0.0
26691199502042969,0.0
26695193105049035,0.0
27444194406286401,0.0
27532195201212115,0.0
27843197310133964,0.0
27885196102086804,0.0
27994198804013153,0.0
28686200810207294,0.0
28951197810039904,0.0
28990197304283688,0.0
30246193511085869,0.0
30385196906157844,0.0
32180200911266790,0.0
33631196107072797,0.0
33946195802181569,0.0
34472196905043733,0.0
34574199709144530,0.0
34963200307057384,0.0
35300201007143210,0.0
35559197402269987,0.0
35891201906285664,0.0
36651196004034455,0.0
37340193011161288,0.0
38299195901248198,0.0
38673200306155788,0.0
39084200312219916,0.0
39136201209257014,0.0
39393193504274332,0.0
39641201503092298,0.0
39673193708193808,0.0
40644195411085462,0.0
41121196202071549,0.0
41928194709087103,0.0
42060201606136225,0.0
42749200909192322,0.0
42788201302172058,0.0
42916198112114451,0.0
43262193503188083,0.0
43462200610157219,0.0
43511196007254084,0.0
44430195808212362,0.0
44495201601087334,0.0
44606201112105624,0.0
44778200901033915,0.0
44891201405012476,0.0
45973200803127000,0.0
46265197404107928,0.0
46270199404222747,0.0
46421199007192972,0.0
46520198003297141,0.0
46984200111309907,0.0
47152200608093593,0.0
47345195112247045,0.0
47768200211236697,0.0
47891200406203817,0.0
48020197212317449,0.0
48021195608041243,0.0
48294193602162532,0.0
48644199902059426,0.0
48772193111071928,0.0
50028197301186357,0.0
50316197608181289,0.0
50535197612255898,0.0
51291196907111788,0.0
51805197612241568,0.0
52292199011095723,0.0
52780198011128423,0.0
52848197008304359,0.0
52874193211135989,0.0
53040201903247348,0.0
53800194508285751,0.0
53928193112049462,0.0
53988200808186306,0.0
54158194503027981,0.0
54193198511117144,0.0
54443195010065673,0.0
55550201201291959,0.0
55898198004276561,0.0
55905200907104320,0.0
56133193012188765,0.0
57343194403016176,0.0
58246197709035611,0.0
58290198908038905,0.0
58371196404113326,0.0
58397201505186254,0.0
58481200112199626,0.0
59004198910271018,0.0
59440201908101040,0.0
59559199311252361,0.0
59735201203105310,0.0
60021198406158798,0.0
60119197712177616,0.0
60153197601286987,0.0
60620199704134260,0.0
62212200011209295,0.0
63192196911093671,0.0
63294199712043006,0.0
63845198404025259,0.0
64186197901235660,0.0
64417195312054255,0.0
64794194103012062,0.0
65179197809261587,0.0
65289199708122102,0.0
65388196910141747,0.0
66511193510065395,0.0
66922194209259066,0.0
66925201411162126,0.0
67274201005114812,0.0
67331194209158096,0.0
67524197512147388,0.0
67853197101256850,0.0
68026200010173647,0.0
68675196606132614,0.0
68957198706064325,0.0
69029196004143211,0.0
69063200304069423,0.0
69704196707073985,0.0
70084194212202775,0.0
70338196012015965,0.0
71956193908204066,0.0
72341196304103867,0.0
72656194808205528,0.0
72741196603173651,0.0
73197200708115556,0.0
73266197901213436,0.0
73586199008115191,0.0
73798193911193814,0.0
74154199612137288,0.0
74229196110159440,0.0
74327196002114487,0.0
74997194209167369,0.0
75502195206286615,0.0
75606195004119347,0.0
76013194009219980,0.0
76199195010059293,0.0
78032201212183935,0.0
78619193504061887,0.0
79899199605097862,0.0
80064200907277414,0.0
80341194207277226,0.0
80616193409114080,0.0
80928201510174104,0.0
81279200208258944,0.0
81473194211034121,0.0
82203201612127844,0.0
82368197610113181,0.0
82388200312213653,0.0
83014195910134073,0.0
83459198308266617,0.0
83523198302149640,0.0
84294195907155855,0.0
84536196301129192,0.0
84633195102254398,0.0
85031195108029340,0.0
85235198712296218,0.0
85263196002128975,0.0
85579199403238425,0.0
86119197202054996,0.0
86457201311024945,0.0
86699194310248768,0.0
87145198210252367,0.0
87330196205303851,0.0
87376200008247533,0.0
87379201712214146,0.0
88399198711105864,0.0
88807195502015084,0.0
89429201704307844,0.0
89554194805014796,0.0
90593194901047995,0.0
90624199810256491,0.0
90894195501247279,0.0
91046193403033697,0.0
91210195701031000,0.0
91884193704059237,0.0
92080195909072660,0.0
92113195301262540,0.0
92238195011121174,0.0
92525198112077514,0.0
93063197706231288,0.0
93496199701097062,0.0
93639198807292856,0.0
93685193611124098,0.0
93918199509207732,0.0
94120195310206190,0.0
94193200009148922,0.0
95957201102187170,0.0
95971194511273353,0.0
97207193801127565,0.0
97499202005284645,0.0
98101194509156101,0.0
99669199511139479,0.0
10088200011174352,0.0
10334194311057061,0.0
10945197005066647,0.0
11433193004279742,0.0
12078198703211153,0.0
12231194310081771,0.0
12805195803114192,0.0
15953199707079868,0.0
16881201706114528,0.0
16937198308157456,0.0
17106196608153350,0.0
17135194311234819,0.0
17685201806202729,0.0
17814193608129983,0.0
18006198905238971,0.0
18250200012175381,0.0
18813193506253407,0.0
18822200009054839,0.0
19149200003065405,0.0
19179195405086963,0.0
19290194504146395,0.0
19742199804165667,0.0
20068193011296442,0.0
20114201905269896,0.0
20224201807021360,0.0
20480200905112706,0.0
20810201210255482,0.0
20905197512042346,0.0
20907197707268967,0.0
21164195007216981,0.0
22153198709038618,0.0
22844198704232446,0.0
22989197610153244,0.0
23854200906279749,0.0
24645199107198610,0.0
25932198803135064,0.0
26442196812043327,0.0
27088201904216749,0.0
27552196103278066,0.0
27573194707023945,0.0
28127201201067932,0.0
28647193807244357,0.0
28733198710236053,0.0
29926194201039339,0.0
30796197211268172,0.0
30844200004308350,0.0
30927193901062679,0.0
31053198603292825,0.0
31298195403202638,0.0
31418200409264747,0.0
32519201702162007,0.0
33841196601027840,0.0
34372196910129644,0.0
34495194111154616,0.0
35096198911304261,0.0
35221200704154114,0.0
35509194302261151,0.0
36014193709276130,0.0
36813199108271180,0.0
37390196201023047,0.0
37645196108279871,0.0
38423193602063103,0.0
39927195007116510,0.0
39976195005136711,0.0
40178196911083866,0.0
43332194803146871,0.0
44195201710285298,0.0
44669196303064192,0.0
45050198501263183,0.0
45804193507067574,0.0
46276194908116006,0.0
46656193211172692,0.0
46829195001029131,0.0
47003201803308184,0.0
47100199308094902,0.0
47609196804018632,0.0
47756197208183118,0.0
48276198904298424,0.0
48432199409253807,0.0
48769194701084021,0.0
49687200312259910,0.0
50661200105032766,0.0
51008201001013756,0.0
51570201409099722,0.0
51830195203236922,0.0
52042197810012139,0.0
52591199007157119,0.0
52966194711101684,0.0
53951200804145592,0.0
54424201303079912,0.0
55853197011034296,0.0
56575197710121412,0.0
57458194607076677,0.0
58436194904115957,0.0
58654194304175082,0.0
58794199304177176,0.0
59009196507114776,0.0
59021199111287324,0.0
60934194006246909,0.0
61400193712043407,0.0
61463194510053855,0.0
61599200012175451,0.0
61706194708122089,0.0
61763201708114961,0.0
62097195609081224,0.0
62275197509185738,0.0
62877193708316818,0.0
63582196104244920,0.0
63891197509029377,0.0
63920194810296637,0.0
63950193502212249,0.0
64144199408126280,0.0
64672198003208652,0.0
64947201001289602,0.0
65410197706297895,0.0
65491195203257087,0.0
66168197407118539,0.0
66534194602227706,0.0
66581195801082828,0.0
66735197103268014,0.0
66837195206248858,0.0
68497195405167670,0.0
69324195411105462,0.0
69817200109282502,0.0
69863199412258294,0.0
70077196310131808,0.0
70107200807072794,0.0
70217196911255957,0.0
70428195612111634,0.0
71669198702061256,0.0
71766194612225207,0.0
72154195302104537,0.0
72590201401045901,0.0
73567196303165545,0.0
74870199810144356,0.0
76545194101317268,0.0
76746199505287884,0.0
76917195907137798,0.0
77122198501247639,0.0
78164193503159132,0.0
78376200109211518,0.0
78710193608021448,0.0
78796194203251066,0.0
79290193407062377,0.0
79612196902068812,0.0
79644200411206997,0.0
79730199102129430,0.0
80350195201232313,0.0
80537198805074573,0.0
80887198403261910,0.0
81928197911096667,0.0
82580194002125545,0.0
84453195909213743,0.0
85522201501123801,0.0
86760198107252209,0.0
86927198001315845,0.0
87062198812177388,0.0
87170197702183161,0.0
88244201310075920,0.0
88481198702241966,0.0
89000196112145567,0.0
89140201509147453,0.0
89368200407178067,0.0
89971199903288242,0.0
90225195007049895,0.0
90567195105033160,0.0
91399197004243895,0.0
91537194405312831,0.0
92910194410144481,0.0
93037198107177290,0.0
93698200706219019,0.0
93847199509233905,0.0
94358199301068942,0.0
94454195206215065,0.0
94506193408196507,0.0
95016201912302589,0.0
95173195403127256,0.0
95269200512235493,0.0
98272199108135796,0.0
98322199203218840,0.0
99066200207316373,0.0
99409198603206197,0.0
99923198005186988,0.0
10278201012161245,0.0
10861199202067385,0.0
11595196611069591,0.0
13301200601258485,0.0
13542201605295528,0.0
13855200402023807,0.0
14237196402106559,0.0
14342198201092884,0.0
15119195908194136,0.0
17689194708209802,0.0
18039201802085007,0.0
20828194610158314,0.0
21915196612302588,0.0
22274194210042159,0.0
24295193002247612,0.0
24324193109106687,0.0
24818194607085939,0.0
25451193702276874,0.0
26151200307275336,0.0
26268193408162855,0.0
26968197112075213,0.0
27932201203037528,0.0
30032199005077116,0.0
31258195511165182,0.0
31306196101218207,0.0
31469200103181667,0.0
32722198607279297,0.0
32842193403286421,0.0
34603197409238003,0.0
35164198911047843,0.0
36335193805048843,0.0
36716201207033514,0.0
37490196508229517,0.0
38220194806103197,0.0
38430197412215727,0.0
38492195108047318,0.0
41036200807219902,0.0
43529198312144389,0.0
44530200201287462,0.0
45772198711263524,0.0
46639201702085367,0.0
46697193107302210,0.0
47294197105284478,0.0
50406198805288738,0.0
52041196608065162,0.0
56636195703108724,0.0
56692194706152716,0.0
56865196509017703,0.0
57107197107299252,0.0
57114196208193346,0.0
57130196409135065,0.0
57853201003036695,0.0
58805198903127789,0.0
59576200603227723,0.0
60663198401245445,0.0
61110193208317252,0.0
62784197010229193,0.0
64493201607095051,0.0
64821197210166735,0.0
65478197802124933,0.0
67104193209291048,0.0
67252193811135735,0.0
68299197811294772,0.0
68447194002118774,0.0
68585199205049994,0.0
69736198811281324,0.0
69920200512045520,0.0
69998201006111706,0.0
70290199212018321,0.0
72271199805097250,0.0
72870201905237038,0.0
73867196902268203,0.0
80287198011017757,0.0
81334198003156722,0.0
81873200001173947,0.0
82503195505217582,0.0
83006201708139135,0.0
83078195705124841,0.0
83177193503293987,0.0
85131194702099010,0.0
86274199312269010,0.0
87215201607085752,0.0
91255197802194423,0.0
92208198407145079,0.0
93172196102071093,0.0
93298201012093578,0.0
94582193808163551,0.0
94601193707172861,0.0
97370200501317924,0.0
97983193202234613,0.0
97992197603273941,0.0
98137200906283160,0.0
98754194408153444,0.0
99057198510179422,0.0
99687198109163980,0.0
99957198203191467,0.0
10234202001281452,0.0
12100197409302379,0.0
12273195404179162,0.0
12775200201073239,0.0
12978197608158831,0.0
13365199709161706,0.0
13535201605226413,0.0
13803199907076379,0.0
13999201908084901,0.0
14077201808197734,0.0
14825195402037060,0.0
15511193509157401,0.0
15600193202243595,0.0
15992195408178052,0.0
16908194801101708,0.0
17043200610215324,0.0
18259198907241968,0.0
19016199208292240,0.0
19649200906176805,0.0
21199201912102234,0.0
21660193002062378,0.0
22142194307114755,0.0
22464199104182348,0.0
22987195306106296,0.0
24019193304034837,0.0
24960197607261882,0.0
25008195710053364,0.0
25131201209276838,0.0
25187201411021031,0.0
25480193902201709,0.0
25541200411233650,0.0
25898196703049396,0.0
27654197411176990,0.0
29004195702031637,0.0
29512196906299750,0.0
30519197809232130,0.0
31059198711016808,0.0
32579196704178703,0.0
33771197703266564,0.0
33774200911288645,0.0
35137201612176166,0.0
35754197610051555,0.0
37111201312099859,0.0
38489193605278942,0.0
38492201012271620,0.0
39281201710064275,0.0
39309199203075980,0.0
39721195907248439,0.0
39927199503271590,0.0
40430194405162584,0.0
41203201911204810,0.0
41220194304166546,0.0
41587199906308608,0.0
41670198510248084,0.0
41691194207132863,0.0
41900193602199098,0.0
42084194211177777,0.0
42833197111018420,0.0
42884199803229701,0.0
44066196007203782,0.0
45099195203286039,0.0
45180197007243743,0.0
45593194212188441,0.0
45775200311174539,0.0
46072200604302858,0.0
46471195209236661,0.0
46511194808294265,0.0
46609201110219831,0.0
46860197204149597,0.0
47062198506035543,0.0
47599198804024861,0.0
48645197904212282,0.0
49116198309271548,0.0
49879201205031760,0.0
50480195306192434,0.0
50824196104253787,0.0
50961196504203775,0.0
51256200509282411,0.0
52075195606185869,0.0
52295197603227127,0.0
52838199803058467,0.0
52949194105047051,0.0
53031200104258925,0.0
53178197702166811,0.0
54401199308266290,0.0
54530194005221536,0.0
55529199601094933,0.0
56213199507051703,0.0
56316196412056784,0.0
56451193803293386,0.0
57277197609138419,0.0
57729200712319904,0.0
57796194708023341,0.0
59485200810032894,0.0
59644201705183945,0.0
59702199711189817,0.0
59849195405191220,0.0
61468201504284842,0.0
61646200110118167,0.0
61665196008243615,0.0
62812194507177857,0.0
64268193908028044,0.0
65606201212158954,0.0
66344195310269518,0.0
66390197604294725,0.0
67781199203052408,0.0
68667196901212660,0.0
69222193505014481,0.0
69581194612295972,0.0
69751200206169099,0.0
70256195705212763,0.0
71041200109176564,0.0
71084197103104550,0.0
71427196202134471,0.0
73176198108265706,0.0
73529197010093257,0.0
74674201409035527,0.0
74837198005187643,0.0
75688195907166215,0.0
75843196405266581,0.0
76038199905171137,0.0
76165197508309640,0.0
76474198002164604,0.0
76588198507021719,0.0
77282196207094190,0.0
77484200807141757,0.0
77605200908209004,0.0
78007197203193906,0.0
78479196508111936,0.0
78581201703135990,0.0
78591197608261441,0.0
79035194003297095,0.0
80125201511288883,0.0
80142194905172326,0.0
81589194509068577,0.0
82174201705171907,0.0
82456200411043743,0.0
82611195809189212,0.0
83526194005255622,0.0
83547199106126980,0.0
83565201803236835,0.0
83907200203162709,0.0
84394193009153725,0.0
86423193401289510,0.0
88173196001177413,0.0
88210200001133734,0.0
88347193108208724,0.0
88755201203099014,0.0
88788195009077374,0.0
88974195303012267,0.0
89146198011011953,0.0
90234197412118324,0.0
90755199411098702,0.0
91781199005047761,0.0
91964195311198979,0.0
92277196808208676,0.0
92780200810026201,0.0
93182196504012229,0.0
93280195910298591,0.0
93384193702274860,0.0
96745193901021655,0.0
98186193107209722,0.0
98536195912026976,0.0
98890195612283004,0.0
99355201209305677,0.0
28486196005289637,1.231
30893199804107190,1.231
35676198301297946,1.231
36463195305172888,1.231
38715200212278307,1.231
40252199901291388,1.231
41692195402211965,1.231
42659198605126435,1.231
45589194202024182,1.231
51552198403092685,1.231
55696197509224042,1.231
65131193706158977,1.231
68367201407237697,1.231
76847200802077894,1.231
77384199501068187,1.231
78813195711294544,1.231
79219199011287849,1.231
80318197806247012,1.231
81256195808183233,1.231
82147201008239592,1.231
84462199311015392,1.231
85962201602178856,1.231
86955196709125399,1.231
87730195502207469,1.231
90939193103107057,1.231
97786197606036697,1.231
10232193103098290,1.231
11141194407189155,1.231
12407193408039959,1.231
17005199710093931,1.231
19503197106094248,1.231
19939198906062596,1.231
21492201211234610,1.231
23360201004116787,1.231
25517193107062657,1.231
26717201806252889,1.231
28963197212315845,1.231
31223198106013301,1.231
32105196110317411,1.231
32512196010019300,1.231
32875201105166942,1.231
33714193909155627,1.231
33923201308283528,1.231
34898196806018813,1.231
34988200310051694,1.231
36287196406146484,1.231
36444201507044049,1.231
38013200004088652,1.231
42606201609194981,1.231
43432199003235366,1.231
43989196801169283,1.231
45352195512313509,1.231
45817196001072043,1.231
46610198301023738,1.231
49178197811105130,1.231
50160195604303322,1.231
51218200602247523,1.231
51825193206079929,1.231
53203199006192680,1.231
54597200809027357,1.231
55338194712054422,1.231
55411199910042450,1.231
58134196607269658,1.231
58210200902259718,1.231
58536193009032559,1.231
61639196201186162,1.231
62383201507286872,1.231
62582199812039742,1.231
62907200508216862,1.231
63346196612057919,1.231
63416199709053383,1.231
64643197711125799,1.231
65422196511025043,1.231
67227196408263803,1.231
67257197602209825,1.231
68737193803098617,1.231
68873199801107486,1.231
69398197509108457,1.231
69836195902195752,1.231
71789198306105717,1.231
71836200909091812,1.231
72645196712119769,1.231
73331196706217194,1.231
75330200409161981,1.231
79824196011111285,1.231
80111199810239907,1.231
82513197703041920,1.231
83031198905101010,1.231
83592195106261797,1.231
84210197307137671,1.231
84294197510304354,1.231
84652201111277340,1.231
87263199112058845,1.231
87398193508086886,1.231
88109198205228251,1.231
88152199705228321,1.231
88970196904221595,1.231
89649194701119428,1.231
90453199011266883,1.231
90798193701073901,1.231
92756196207036479,1.231
92955193310184677,1.231
94096200303079049,1.231
95346196806148887,1.231
95568200906122494,1.231
95656195109188351,1.231
98703199603177211,1.231
99007195802071879,1.231
99356201104132885,1.231
99407196306308827,1.231
99522201809089502,1.231
10163198206089282,1.231
10711193202198760,1.231
13989195807022167,1.231
14179201306131071,1.231
15591198111233468,1.231
17209196911025719,1.231
21060196907164882,1.231
21772200001136966,1.231
23017195501071451,1.231
23733196907304799,1.231
25381194707129580,1.231
26100201405249394,1.231
26289196411169491,1.231
26714193501167567,1.231
29342194706089458,1.231
29946201603224531,1.231
32931195406033575,1.231
33207196603046792,1.231
33500201608099632,1.231
33510198009141394,1.231
34252199911172466,1.231
34649199511156278,1.231
35385198410248851,1.231
36748195908024126,1.231
37421193712157216,1.231
41766195908213695,1.231
41831199206057323,1.231
46127193104288805,1.231
48762195906178631,1.231
49449200801318920,1.231
54733201807286444,1.231
55150200509266351,1.231
55683196201126898,1.231
58961200510062058,1.231
59889201007073972,1.231
60264196906118617,1.231
63254193112319883,1.231
64092199805154428,1.231
66127196001255172,1.231
66213195810114597,1.231
66463193104069659,1.231
68001199510156481,1.231
69795194208247652,1.231
73920197712227786,1.231
74103193103048174,1.231
74107193708032278,1.231
74435198512169439,1.231
75521194505244474,1.231
75747198205297088,1.231
75906199001026239,1.231
76913196906191860,1.231
77181199109305904,1.231
78664198507156021,1.231
79687194102275814,1.231
79990198710041870,1.231
81342196301223144,1.231
82778200106186612,1.231
83218193909306915,1.231
85897195707025304,1.231
87384201504085622,1.231
88472197005215793,1.231
88476196501079285,1.231
90565201708282919,1.231
93417199505054777,1.231
93630196501198312,1.231
97731193307055196,1.231
13268201506094661,1.231
15112201801278982,1.231
17261198907195799,1.231
17843195310138559,1.231
19477201808141373,1.231
20255195712236718,1.231
21321200406206352,1.231
21671193411124654,1.231
22127193512253671,1.231
23717193504138547,1.231
25456199610118462,1.231
26787193806235904,1.231
30273198504181875,1.231
31383193501272268,1.231
31456193112304507,1.231
33800199002038409,1.231
34105194110137088,1.231
35611196904167486,1.231
37464196608293863,1.231
39764193808052722,1.231
40169200603074137,1.231
41412196509075398,1.231
41556200201146457,1.231
42281196803069938,1.231
42670196108162045,1.231
42785201703227262,1.231
42861199202017708,1.231
45363195304202021,1.231
46593195112118937,1.231
48754195810259616,1.231
50230200103143392,1.231
50863200904272353,1.231
51243198309266819,1.231
51526200005253516,1.231
52079195909108190,1.231
52294193512315724,1.231
52932195405043403,1.231
53280195711099633,1.231
53620196207063125,1.231
54280197704196221,1.231
55601195303119416,1.231
56683196611156262,1.231
56765195404292979,1.231
57549198003031016,1.231
57929196005205564,1.231
59459199301126877,1.231
60119195212212798,1.231
60269197112113268,1.231
61348195505139958,1.231
61797201505258922,1.231
63999194510092339,1.231
64266195710206517,1.231
64720193011269524,1.231
66719193010313379,1.231
67072199904087056,1.231
67083195403064710,1.231
67400199708302608,1.231
69800195410185916,1.231
70940200201273006,1.231
73716193206183505,1.231
74348201210312167,1.231
74353201601287142,1.231
